id,people_name,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
SvyrB0ytT0Hy_OKycj6RKA,Daniel,21,2015-03-24 04:56:24,29,6,2,,2,3.13,0,0,0,0,0,0,0,0,0,0,0
DAyeHsYIc1KlFnHfKz4mjw,Gianni,11,2016-09-16 02:12:40,4,1,1,,0,4.91,0,0,0,0,0,0,0,0,0,0,0
yX7A-nIPx43J4bzgVHrx1A,Phil,14,2014-07-13 23:49:37,7,0,6,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
822MNN5kvmaxfyjBg7vvIg,Cameron,2,2015-05-05 23:03:59,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
ZUMe-enV3KLG4-dIB9MPwA,David,9,2013-05-28 12:26:24,4,0,2,,0,4.0,0,0,0,0,0,0,0,1,1,0,0
qzcC0LDOXGVpBwmPlUyUNg,Liz,5,2016-04-13 13:25:11,13,0,1,,0,1.67,0,0,0,0,0,0,0,0,0,0,0
F9JJ8FiGHdeuiRuYC9W4yg,Leila,21,2013-07-18 14:34:01,5,2,1,,1,4.29,0,0,0,0,0,0,1,0,0,0,0
OBN9mBQFR7DtUjOPiooC5g,Lori,34,2016-08-17 12:20:24,14,2,3,,0,3.85,0,0,0,0,0,1,1,0,0,0,0
aUrk6OqCInk05oXkAChSuw,Tim,14,2012-11-14 17:40:51,12,2,3,,0,4.64,0,0,0,0,0,0,0,0,0,0,0
gh0B-1MlhANoLxRyqTiSFA,Shannon,4,2018-02-10 22:14:02,0,1,0,,0,4.75,0,0,0,0,0,0,0,0,0,0,0
oqen6G_g58j1K_CGk2n30w,Robert,35,2014-03-22 08:55:41,26,5,4,,0,2.94,0,0,0,0,0,0,1,0,0,0,0
A_Wa0kvanYC1rAQU0N5NnA,Mark,2,2014-07-09 15:30:40,1,0,0,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
Zl7x-VNBBgw87P8c5gBw-Q,L.,19,2014-11-12 00:59:42,12,2,1,,1,3.46,0,0,0,0,0,0,0,0,0,0,1
c16XkqyZmLtSlZ7K-X12OQ,Sheila,21,2010-08-24 12:16:53,24,2,3,,1,4.45,0,0,0,0,0,1,0,1,1,1,1
uYZU-A-MLc3HM6vq1flbtg,William,100,2011-09-24 01:05:28,132,15,13,,3,3.8,1,0,0,0,0,2,1,1,1,1,0
4Tc2hp5aVirSk1Cx73fdDg,Frank,15,2012-09-15 22:53:34,11,3,3,,0,1.5,0,0,0,0,0,2,0,0,0,1,0
57SQLiv8zBgpSFuQkOMGDw,T.J.,16,2009-06-25 21:41:15,3,3,3,,0,4.94,0,0,0,0,0,0,0,1,1,0,0
d9poWWPiWYUxMHqoQe4PoQ,Maria,18,2012-01-30 17:30:18,17,0,3,,0,4.17,0,0,0,0,0,1,0,0,0,0,0
o2ulzklqF2Kc0cUUPTywug,Amgirl,48,2015-01-04 01:04:38,25,9,4,,0,2.86,0,0,0,0,0,0,0,0,0,0,0
JwdgBs2Ozc3X7WsdPT0G_Q,Stephanie,7,2016-05-08 08:35:15,1,0,0,,0,3.29,0,0,0,0,0,1,0,0,0,0,0
pVK83chj5W_tLhHg3I7q_A,Tracy,17,2015-04-22 03:16:06,16,4,7,,1,2.24,0,0,0,0,0,0,0,0,0,1,0
0LtuXORiU6An_jGVfgvjXQ,Barney,10,2014-05-26 01:46:10,1,1,0,,0,3.27,0,0,0,0,0,0,0,0,0,0,0
g5Wbr_20Jd2dgOISb09z3w,R,28,2012-07-13 21:06:20,11,5,0,,0,3.76,0,0,0,0,0,2,0,0,0,0,0
g_eso2B0EhV7l7pgl9Xldw,Daniel,11,2010-01-12 03:18:03,21,1,3,,0,4.36,0,0,0,0,0,1,0,1,1,0,0
DJIAJO8vJ5t_rNXoUE8HEQ,Sam,71,2012-02-05 04:38:59,71,36,9,,1,3.0,0,1,0,0,0,1,2,1,1,0,0
edJWSzOrHFtGjwGIj817Wg,Jeff,21,2015-06-15 17:30:19,20,3,2,,0,3.05,0,0,0,0,0,0,1,0,0,0,0
sLin3tnq1AnNrtoKG9yAhg,Kate,18,2013-03-19 00:41:23,44,7,1,,1,3.28,0,0,0,0,0,1,0,0,0,0,0
31cTVdiBaQX69EM1zydKdA,Bugi,3,2016-09-29 01:17:50,2,1,1,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
wbkIhf4lXKsh2Xm-u8GM0A,Marie,25,2011-11-24 00:47:50,8,1,1,,0,3.04,0,0,0,0,0,0,0,0,0,0,0
cmqGt517YawUsu8KB_CtUQ,Ryan,5,2013-02-27 02:47:49,0,0,0,,0,1.43,0,0,0,0,0,1,0,0,0,0,0
JywkoA7M2tRFRoDsftTGqg,Danielle,4,2015-06-30 17:49:51,1,0,0,,0,3.75,0,0,0,0,0,0,0,0,0,0,0
RI5qYNSxQAajeIVNg8WdIg,Beth,24,2013-01-28 02:30:04,16,8,5,,1,3.12,0,0,0,0,0,0,0,0,0,0,0
KO9XiG_xISa1JgmDLIwewA,Inez,10,2016-04-15 01:04:03,6,2,0,,0,3.45,0,0,0,0,0,0,0,0,0,0,0
o-DdjOy8X0dp5DUzZ9dzGQ,Big,25,2013-08-12 01:38:33,4,2,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
RmInqW-kyKO_H9o9-FMrOA,jimnris,32,2010-05-17 16:25:38,36,13,7,,0,3.59,0,1,0,0,0,0,0,0,0,0,0
ZwZpyUyXcEKhCgi5oOVAPg,Kelli,2,2018-03-24 17:00:37,0,0,0,,0,1.5,0,0,0,0,0,0,0,0,0,0,0
RqU5-X0zaFWy0xrUsc0ePw,D,5,2012-03-03 19:44:54,1,0,0,,0,3.4,0,0,0,0,0,0,0,0,0,0,0
YVBov5J8Qit5uqlqwp7aKA,DaBora,6,2015-04-17 20:53:26,7,7,1,,0,2.56,0,0,0,0,0,0,0,0,0,0,0
vyQfrtDRhnGpC6WoVzS-HQ,James,60,2012-03-10 16:45:49,19,2,2,,0,3.65,0,0,0,0,0,1,0,0,0,0,0
wPNB-wUz35SaFsBRcGVLMQ,Noshin,38,2010-07-03 02:08:07,25,4,4,,1,4.26,0,0,0,0,0,0,1,0,0,0,0
aNP3CcA8a-D_G46muiDyew,Cie,6,2016-10-03 13:37:51,0,0,0,,0,4.67,0,0,0,0,0,0,0,0,0,0,0
KeHfTZUaZgzBBv6Z3jQkrA,Zhen,23,2013-02-10 20:16:33,9,3,3,,0,3.96,0,0,0,0,0,0,0,0,0,0,0
EsbIWbVIkZ0Ky6Rh2Rwk_w,Stephie,22,2016-02-17 11:25:51,7,2,4,,0,3.39,0,0,0,0,0,0,1,0,0,1,0
TVFDMcBNHa-VSn86jGONSw,RB,2,2010-07-19 18:00:09,0,0,0,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
Mhd3McSlneUTjkSS6xPDZg,Jaimie,4,2017-02-04 08:54:26,2,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
dQE8Yy6EDujaMJQmke70Vw,Phillip,110,2012-10-29 07:52:24,80,13,25,,4,4.43,0,0,0,0,0,1,1,0,0,0,1
RVMkw6UuQCDJIbMRatR0lg,AA,1,2016-11-04 22:40:52,1,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
EkWKH1U3RmZ8UnsEiJHvxA,Kelly,30,2014-04-21 17:55:05,52,5,9,,0,4.06,1,1,0,0,0,0,1,0,0,0,1
Cgfn6z6nZ5y3P09c5NsXAA,Chris,8,2015-01-17 18:49:50,0,0,0,,0,4.13,0,0,0,0,0,0,0,0,0,0,0
-EsTy2PDFHI1rNek9OVWgQ,Melissa,19,2016-01-15 02:40:22,15,2,0,,0,2.5,0,0,0,0,0,0,0,0,0,0,0
HhFdCRL6RgVftFXPSIWSbg,Lisa,18,2015-09-05 12:32:38,29,8,11,,3,4.5600000000000005,0,0,0,0,0,0,0,0,0,0,0
sEsCrfzrwegDwaKSKTXH_A,Jim,5,2017-06-05 13:47:12,1,1,0,,0,2.6,0,0,0,0,0,0,0,0,0,0,0
Tqe5qrDWb-CqgPBhxf7fuw,Mark,33,2011-08-14 01:30:43,69,3,11,,0,3.4,0,0,0,0,0,1,1,0,0,0,0
KfKe9VIBCjbBKGl2O8tslA,Bella,6,2018-05-24 11:49:26,9,1,1,,0,2.17,0,0,0,0,0,0,0,0,0,0,0
e0vKaw6oJl0o-aou8YzVNw,Burcin,25,2016-09-23 07:39:15,14,0,2,,1,4.48,0,0,0,0,0,0,1,0,0,0,0
dBO81OPqd7G_m2YNq89wKw,Alyssa,17,2012-08-17 18:05:11,22,2,2,,1,3.11,0,0,0,0,0,1,2,0,0,0,0
dZ5Kz_3VvsKQ52Vc6GVcqw,Rati,24,2015-05-21 14:42:24,13,2,1,,0,4.4,0,0,0,0,0,0,0,0,0,0,0
pRLICcnOGsp5MhiXBdwt3Q,Katie S.,19,2015-12-30 17:00:09,4,0,0,,0,3.26,0,0,0,0,0,0,1,0,0,0,1
0O9FnC8HbcBiX2xvzBHexw,Gina,24,2016-02-25 15:30:34,17,3,0,,0,2.71,0,0,0,0,0,0,0,0,0,0,0
XbYHM99u4WqHZfv6qp4cIg,Teresa,4,2014-09-06 18:44:57,0,2,1,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
PIRLuTmOdA8HX1QaCNUFAA,Matthew,36,2011-09-17 21:35:10,6,5,5,,0,3.95,0,0,0,0,0,5,0,2,2,0,0
zg7fd5Lqylh6bEVzZksRAA,LeOnnie,5,2014-12-07 01:56:24,4,1,1,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
aGffyvYdXpT7Eq0a4H590g,L,94,2011-06-19 00:43:43,71,24,16,,1,3.13,0,0,0,0,0,0,1,0,0,0,0
vVaZznS1qdTMzu7pHr1QXQ,S,38,2012-09-24 16:37:31,84,45,13,,1,2.51,0,0,0,0,0,1,0,2,2,0,0
b4B3275EJ52lyHsxiAbP-A,Christopher,10,2014-06-10 17:51:16,11,2,0,,0,2.09,0,0,0,0,0,0,0,0,0,0,0
yKQz1WrNEstRSI61_86jcA,Lisa,5,2015-10-26 18:49:58,2,0,0,,0,4.2,0,0,0,0,0,0,0,0,0,0,0
IMUi-JadQbCNAmHp3-TFiw,Game,8,2015-05-19 15:06:46,13,4,6,,0,2.6,0,0,0,0,0,2,0,0,0,0,0
-PoMfVi5K2GxXpR3aToXvw,Mike,1,2015-10-30 16:28:50,1,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
aZpUMXB8ybm1CO1WGbt6uw,Donna,48,2013-08-25 00:42:32,29,12,7,,0,4.4,0,0,0,0,0,0,1,0,0,0,0
HhDFGudfodwduB3gYSgb4A,H.,25,2014-07-28 00:00:08,28,2,3,,1,2.62,0,0,0,0,0,0,0,0,0,0,0
tLsPQd-Vo4WiiEF5xEjm6g,James,9,2012-02-05 21:45:25,8,1,1,,0,4.33,0,0,0,0,0,0,0,0,0,0,0
jrzdSEG7W7vBi7Yiij8VPw,Joanna,35,2014-05-06 01:30:12,30,5,2,,0,3.31,0,0,0,0,0,0,0,0,0,0,0
3Vso7HKLyFs-eEqpw4Fb_A,Elena,14,2013-08-23 21:46:17,26,9,1,,0,3.11,0,0,0,0,0,1,1,0,0,0,0
U-GA5dpjI86ZzAYp6x_jbw,Katy,10,2013-08-06 18:46:11,9,0,1,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
ASpOfYvdhWN-UbLXVAcpQg,Scott,4,2011-12-07 00:46:48,0,0,0,,0,4.0,0,0,0,0,0,0,1,0,0,0,0
dpM0JnNrhHHbIo1LUKg4Ww,Cris,7,2017-06-15 01:42:00,1,0,0,,0,4.14,0,0,0,0,0,0,0,0,0,0,0
DrfwGBVP2ezackvoaGEuaA,Eva,7,2016-09-03 00:11:57,6,0,2,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
1lglUspLabvtgITNgHLXZA,Teri,29,2012-03-16 03:23:26,21,5,1,,0,2.55,0,0,0,0,0,0,0,0,0,0,0
hlgVe_eadYGlCV8oGkBnQQ,Malcolm,24,2015-10-17 18:49:00,21,4,3,,0,3.48,0,0,0,0,0,2,0,0,0,0,0
l5oY2R-j6UTXqY-gdIJU2Q,L,24,2016-06-28 13:33:58,17,4,4,,0,3.28,0,0,0,0,0,1,0,0,0,0,0
X9ifSriadFvNyEdpqGsytA,Beatrice,37,2015-02-28 17:54:49,13,2,3,,0,3.31,0,0,0,0,0,1,4,0,0,0,0
LpWm-2cXzzW5xWuMOZ8RIw,Michael,30,2012-06-19 13:13:36,42,16,2,,0,1.42,0,0,0,0,0,0,0,0,0,0,0
AMOXuSsAESZ9JzUCwFXYyw,Eric,42,2015-03-10 17:37:34,49,50,9,,2,1.84,0,1,0,0,0,0,0,1,1,0,0
x7G8BPexJ6RvRjiv6oUZ_Q,Ross,27,2012-05-23 21:33:32,10,5,4,,0,3.09,0,0,0,0,0,0,0,0,0,0,0
nb2cXX-plQqB4LuJQSaOmQ,Morgan,3,2017-06-16 03:47:16,1,0,1,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
AgXDlW4SZQO5U7_ZlKgD2Q,Kimberly,22,2016-07-08 02:49:48,6,0,1,,0,4.09,0,0,0,0,0,0,0,0,0,0,0
zW593OC0k-SKJNHtmy3Xew,F.,11,2011-06-16 23:05:32,8,1,2,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
c9_Y7oCylJ6tfdz8TQl3Tw,Bill,5,2012-07-19 00:27:15,5,1,3,,0,4.4,0,0,0,0,0,0,0,0,0,0,0
lItjBHtG-ZIn7ZYt0NWHNg,Meagan,8,2015-02-13 22:58:33,8,0,0,,0,3.63,0,0,0,0,0,0,0,0,0,0,0
tBlxhHAjHPY2AdMEonmylw,Bill,76,2013-02-20 12:51:06,62,13,14,,1,2.09,0,0,0,0,0,3,1,0,0,0,0
q-YD0_iEOPdmf6bP-5xuPA,Kelly,39,2017-11-20 05:25:10,10,0,0,,2,4.13,0,0,0,0,0,0,0,0,0,0,0
orjndc8WLfuetb-QUH4Zaw,S,21,2016-03-06 03:15:15,18,3,0,,1,3.18,0,0,0,0,0,1,0,0,0,0,0
CTf-fQSWnVLi8BYtakjuEA,Lady,1,2012-11-14 04:29:24,1,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
Jc8TIQkEXZH8XTBXTixk_w,Andrew,10,2017-03-31 22:47:00,4,0,0,,1,4.2,0,0,0,0,0,0,0,0,0,0,1
w0wdcoSKqI8HaDIpAgCLgQ,Christine,9,2018-01-03 17:12:55,5,1,1,,0,3.44,0,0,0,0,0,0,0,0,0,0,0
G_a9M9WnQWrvYST6zX9RlQ,Alexandra,11,2013-02-19 06:34:09,17,0,1,,0,3.27,0,0,0,0,0,0,0,0,0,0,0
39uU2oONbLAOIm696HYCsQ,Andrew,53,2015-09-27 16:29:17,23,3,4,,0,4.23,0,0,0,0,0,0,0,0,0,0,0
kyiAHxd--vvcLupuAUXuPA,William,37,2015-06-29 05:06:46,6,3,1,,0,3.84,0,0,0,0,0,0,0,0,0,0,0
2jwEFwOw9uo2S6AXcD3lJg,Dana,49,2013-02-14 19:10:59,15,3,1,,0,4.47,0,0,0,0,0,0,0,0,0,1,0
xkZCpjQQySuaVbv6Jo9fag,Bud,7,2015-05-10 00:13:42,9,0,0,,0,3.63,0,0,0,0,0,0,1,0,0,0,0
bZ--21NzqSlNQ-S93iHf_w,Aldi,31,2017-05-14 20:14:57,10,2,2,,0,3.36,0,0,0,0,0,1,0,0,0,0,0
L3dMhd1RhICfdvjT9IF9EA,Rachael,11,2013-11-24 00:35:34,6,0,1,,0,2.92,0,0,0,0,0,0,0,0,0,0,0
dj0ttnhQXWQK86gWVGJxDw,Lesley,14,2014-09-14 03:02:10,9,3,2,,0,2.53,0,0,0,0,0,1,0,0,0,0,0
B8AdOTARQ54qaDzyGu7Vrw,Laura,43,2014-08-06 20:47:05,13,0,3,,0,3.95,0,0,0,0,0,0,0,0,0,0,0
q47cqWsTRysDvA1v9fytJQ,Gina,13,2013-08-30 19:02:46,6,5,3,,0,2.6,0,0,0,0,0,0,1,0,0,0,0
QAEAMWSuKtP9vD7XlLtfGQ,Ralph,182,2016-08-27 14:44:41,69,14,13,,1,3.99,0,0,0,0,0,1,1,0,0,0,1
Y83v2StiB207GvqwwyUEaQ,J,38,2011-01-23 16:47:35,13,4,2,,0,3.49,0,1,0,0,0,0,0,0,0,0,0
5t5iMyrt9e0kA69MaQq7rw,Sarah,24,2015-10-16 17:20:33,15,4,0,,0,3.46,0,0,0,0,0,0,0,0,0,0,0
B-VNF7MGUDZ7F8mIsRbolQ,Wayne,18,2013-08-15 15:57:47,14,2,8,,0,4.6,0,0,0,0,0,0,0,0,0,0,0
qVKPkdfajXuKqaukv_g1dg,Steve,30,2013-05-29 22:39:20,24,23,7,,1,2.15,0,0,0,0,0,0,0,0,0,0,0
E7zzPAC-TbSB1nuVe03dTQ,Clint,5,2013-12-09 21:19:10,2,3,2,,0,2.2,0,0,0,0,0,0,0,0,0,0,0
9LtE2nvXIY9zF7gHuPX9zA,Dawn,4,2015-11-02 02:51:50,0,0,0,,0,2.75,0,0,0,0,0,0,0,0,0,0,0
87UCrWpDWs_LJnn7WIgPyg,Christopher,20,2013-01-07 23:24:58,9,0,3,,0,3.86,0,0,0,0,0,1,0,0,0,0,0
LAwE-z6LRwUNg7-pR6DeDQ,Alexander,14,2012-09-24 05:39:02,3,0,0,,2,3.73,0,1,1,0,0,0,0,0,0,0,0
t54XsVKjrtNC-ZXI8YIK9Q,Patricia,35,2012-04-14 22:44:45,29,11,6,,0,3.35,0,0,0,0,0,0,0,0,0,0,0
MfuE21un_E9mPO3UG26PoQ,Erica,29,2014-01-12 21:56:36,18,1,4,,1,4.35,0,0,0,0,0,0,1,0,0,0,2
KfkkYE14pTHHCRsZWjrFXg,Ebony,3,2017-09-24 19:13:32,0,0,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
n7T1g1k2dmWeEJDbWs7h2Q,Bruce,13,2010-08-16 13:19:41,22,0,0,,0,1.45,0,0,0,0,0,1,0,0,0,0,0
atKKI0q-47uDOF3KMcoCCQ,Donna,8,2016-04-18 22:25:55,4,0,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
jFSmM6IHosolZLGGg2qrKg,C,6,2017-09-17 02:40:27,2,0,0,,0,3.33,0,0,0,0,0,0,0,0,0,0,0
F9F0m24u3r0GCLSbHv9u5g,Looloo,18,2013-11-25 17:27:58,3,2,0,,0,3.11,0,0,0,0,0,0,0,0,0,0,0
LHTrPH2KY7bS-6g3EVciVg,John,23,2016-04-02 23:18:11,13,6,0,,0,2.96,0,0,0,0,0,0,0,0,0,0,0
GXjU6_ZvwK2eLSU8abXq_Q,Simeona,6,2014-03-09 16:23:01,0,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
XeiyUjjUzU-_0ZGpIzhSmA,Leonora,13,2016-05-12 17:47:02,12,0,1,,0,4.26,0,0,0,0,0,0,1,0,0,0,0
0MOc-LiWXtqsNYZsflmxUA,John,32,2017-09-09 22:22:07,13,3,6,,0,3.76,0,0,0,0,0,0,0,0,0,0,0
DeQl9HNCN2spSxasCbDE5w,P.,78,2016-10-27 12:48:15,39,4,7,,0,3.51,0,0,0,0,0,0,0,0,0,0,0
vOernNzzgtrgdNrBIb4G0A,M,96,2012-07-02 11:14:52,94,28,9,,3,3.21,0,0,0,0,0,2,2,0,0,0,2
WQ-ixv8ksJIVprxynN_QBw,K,47,2014-10-22 23:02:45,22,11,2,,0,3.08,0,0,0,0,0,0,3,0,0,0,1
qAxm43GXwn43dCBWysOXsA,Christopher,17,2014-02-06 11:36:57,51,16,5,,0,2.47,0,0,0,0,0,0,0,0,0,0,0
asDmod4QLGQlTgFtq7M8dA,Molly,5,2013-08-10 13:42:27,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
Yqv92AeACSI6yhEXm4ddzw,John,4,2015-03-18 23:04:54,3,0,0,,0,3.4,0,0,0,0,0,0,0,0,0,0,0
jGaNC8Tp4lKI7Mj8-0G9OA,Anna,14,2015-06-20 16:41:51,5,0,0,,0,4.43,0,0,0,0,0,0,0,0,0,0,0
dbsUtWCbx0GX-YQuaN9zJA,Annie,12,2017-12-30 16:02:26,6,4,1,,0,1.75,0,0,0,0,0,0,0,0,0,0,0
S30FFIrFYvBsD69vNUVy7g,Candace,50,2015-02-10 01:34:21,29,3,2,,1,3.69,0,0,0,0,0,0,0,0,0,0,0
8DGc1UEegk6SBGV39OJtQA,Chelsea,27,2011-05-31 14:39:26,41,8,7,,2,4.04,1,0,0,0,0,1,0,0,0,0,0
ugREDcDago_2y9_snQJOfg,Joe,28,2012-12-27 22:35:32,9,1,2,,0,2.93,0,0,0,0,0,2,0,0,0,0,0
tGWMHDG_jQegQDTxr1m7jA,Jal,22,2016-01-19 18:57:51,7,0,0,,0,4.39,0,0,0,0,0,1,1,0,0,0,0
bTMY0yZc2ZcM7u_9aR7q5A,Parag,17,2018-02-23 15:11:46,3,0,1,,0,3.67,0,0,0,0,0,1,0,0,0,0,1
oWHif-LSkZIc-jj4vTF0lA,Penelope,32,2013-09-26 23:40:16,77,28,13,,2,2.58,0,0,0,0,0,1,0,0,0,1,0
MD4FOF9oUEEpZZYU0jTvkw,L,9,2013-06-04 14:53:27,2,0,2,,0,3.22,0,0,0,0,0,0,0,0,0,0,0
ecnNeoRbyAWpmAcL37uyfg,Faizan,9,2015-01-20 15:56:23,5,2,2,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
Adm05emqn5AchOhcrD1b5Q,Bill,216,2015-04-17 21:42:21,67,11,26,,0,4.49,0,0,0,0,0,2,1,0,0,0,1
5cu4hzY6EPJE1XWtvNwcEw,Anne,10,2014-10-28 23:36:25,5,3,0,,0,2.6,0,0,0,0,0,0,0,0,0,0,0
akyoJR-so_v-kPlhvN18FQ,Michelle,6,2013-08-26 15:07:08,3,3,1,,0,1.67,0,0,0,0,0,1,0,0,0,0,0
2K6e4rSuEYKJpmU37Kk-oA,S,12,2013-06-30 23:32:19,3,2,1,,0,3.92,0,0,0,0,0,0,0,0,0,0,0
vzLaY-zW81FVTWKpbD37ZQ,Chelsea,23,2014-07-21 00:48:27,12,3,2,,0,2.96,0,0,0,0,0,0,0,0,0,0,0
1VkFSnruslK2Oz_CyFcbnA,Katrina,7,2017-12-20 14:44:07,0,1,0,,0,4.57,0,0,0,0,0,0,0,0,0,0,0
6Zu3fD9TwsRaJ321cnxypQ,Priscilla,13,2017-07-12 00:31:54,0,4,0,,0,3.38,1,0,0,0,0,0,0,0,0,0,0
bq_Lr9nzZ3zuwdN5nPFMTA,Jared,6,2016-09-12 20:55:36,3,3,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
wPCxbJcTf26Vha5SQI4-IA,Dan,2,2016-06-02 15:46:59,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
3XI7VECcBhRX10-5YS2LNg,Kelsie,13,2015-06-07 19:00:11,9,1,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
qiBAL_VZX_Roy5QTbBVPRA,Vic,46,2015-10-18 23:20:53,36,10,2,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
QlYmGDBv8ueIsGxqz08Jxg,Jim,39,2015-05-05 23:51:48,12,4,1,,1,3.62,0,0,0,0,0,0,0,0,0,0,0
PrLVOp99rKSPjoV2KMMEFQ,Lori,28,2010-06-21 19:28:46,13,3,11,,0,4.07,0,0,0,0,0,1,0,0,0,0,0
xGRc_HnZYGLaVa_p3qB0PA,Katelyn,3,2015-03-14 00:22:02,4,0,0,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
ZltkgBCfJA_T8PtngxOK0Q,Rob,4,2014-10-17 15:15:52,1,0,0,,0,2.5,0,0,0,0,0,0,0,0,0,0,0
_jUbHF-VQeaBgLQYmS8MuA,John,102,2012-01-22 16:22:07,153,26,16,,0,2.8,0,0,0,0,0,2,2,1,1,0,0
MKvAbk4HpcdpWH3ajWedtw,Kescha,15,2016-03-04 20:06:21,3,1,1,,0,2.06,0,0,0,0,0,0,0,0,0,0,0
Xc5e6crUTe9SLlRcfKdAXA,Frank,55,2016-01-03 04:38:25,33,13,10,,0,3.36,0,1,0,0,0,0,1,0,0,0,0
yp5X_UIoGfmphub2hQrXgg,Peach,13,2015-08-19 14:26:55,15,0,3,,0,2.85,0,0,0,0,0,0,1,0,0,0,0
PKxALe4LF-es_9aMCu07Ww,Marc,24,2015-01-16 15:04:19,20,3,5,,0,3.73,0,0,0,0,0,0,0,0,0,0,0
13Npzbse25FSuxTvQvIxNA,M,5,2017-04-03 00:36:09,0,0,0,,0,3.4,0,0,0,0,0,0,0,0,0,0,0
D994V0FQzKjTb28WSTCjrQ,Rochelle,21,2014-01-16 05:13:42,13,1,0,,1,4.55,0,0,0,0,0,0,0,0,0,0,0
ET8n-r7glWYqZhuR6GcdNw,Michelle,2256,2008-03-28 13:26:38,28235,8198,18687,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",1353,4.05,1594,143,175,207,112,1576,6561,2349,2349,526,449
fB7varMyUGhkcTDABHBiwA,Joshua,88,2009-08-10 20:38:41,124,62,43,,5,3.74,1,0,0,0,0,3,7,3,3,1,0
r3ov7FgibBx41_W74I1KiA,Pauly,275,2010-04-15 21:45:51,2667,1327,2080,"2012,2013,2014,2015,2016,2017,20,20,2021",144,3.48,255,32,20,12,3,286,620,657,657,165,332
zO2OzO9f3sVTzCgHmPFpAw,Jeff,34,2009-07-21 22:57:58,124,47,27,,1,2.43,0,0,0,0,0,4,2,1,1,1,0
95idQzFpDdWOS3PsSqu1Lg,David,21,2010-01-30 04:34:13,16,2,3,,1,3.67,0,0,0,0,0,2,0,0,0,1,0
WbCmRJCyEnRxT72olMNFVw,Eddie,81,2010-01-19 18:58:55,94,33,35,,7,3.19,0,0,0,0,0,2,1,0,0,1,4
xgKvl8DXfcYR1sj1LF5YWg,Andrew Lee,46,2008-12-14 19:58:48,146,360,132,,12,3.55,11,1,1,7,0,14,55,27,27,3,6
I77-4NBZDjLt3gbil2Hg9w,Tom,20,2010-02-02 21:04:45,7,3,3,,0,3.68,0,0,0,0,0,0,1,0,0,0,0
VjVTsctMEWfTVdbPmuUxVQ,Anthony,139,2011-07-14 18:13:16,145,33,49,,12,4.47,2,0,0,0,0,2,5,1,1,0,0
BmVwbsL8l0imz4slonyMaA,Morris,261,2012-02-29 18:27:36,6933,3317,5401,"2016,2017,2018,2019,20,20,2021",713,4.39,308,63,16,11,3,850,5783,1017,1017,312,691
4GuJxlxj9pJTLiSL1G82ww,Ted,81,2008-07-24 17:12:06,172,42,75,,11,4.28,5,1,0,3,0,5,3,11,11,4,7
yzVlmiaDFaqZh-3gY4UMsg,Joe,176,2007-01-02 21:57:46,226,75,94,"2014,2015,2016,2017,2018,2019",11,4.09,4,3,2,1,0,3,16,13,13,10,6
bbZFiGdRJlxs1ys5RYfZWA,Jessica,473,2009-03-31 20:42:18,820,210,341,"2012,2013,2016,2017,2018,2019,20,20,2021",44,3.69,22,4,0,2,1,22,29,28,28,19,9
0x7s5SZLY19HY_9q2o0wTw,Lisa,643,2008-04-23 02:26:35,984,336,396,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",32,4.17,19,5,4,3,1,21,40,35,35,13,8
rtsQGaAIqCwf_foE8ElVjg,Brian,166,2011-08-01 16:45:28,389,176,133,"2012,2013",4,3.59,6,6,0,0,0,13,4,12,12,10,0
